Gender,Parental_Education,Test_Preparation,Study_Time_per_Week,Daily_Sleep_Duration,RaceEthnicity_group_B,RaceEthnicity_group_C,RaceEthnicity_group_D,RaceEthnicity_group_E,School_Type_private,School_Type_public,Internet_Access_True,Target,Reading_Score_was_missing,Writing_Score_was_missing
1,1.0,True,10.4,5.8,False,True,False,False,False,True,True,1,0,0
1,2.0,False,2.9,7.4,False,True,False,False,False,True,True,2,0,0
0,2.0,False,10.2,5.5,False,False,False,True,False,True,True,1,0,0
0,1.0,True,12.0,7.221315955434083,False,False,False,False,True,False,True,2,0,0
0,2.0,False,5.3,6.8,False,True,False,False,False,True,True,1,0,0
1,2.0,False,11.3,7.075810473815438,False,False,False,False,False,True,True,2,0,0
1,2.0,True,5.7,7.074809160305347,False,True,False,False,False,True,True,1,0,0
0,2.0,False,10.193553398058251,7.143064409760401,True,False,False,False,True,False,True,1,0,0
0,2.0,False,0.0,7.38449074074074,False,True,False,False,False,True,True,2,1,0
1,2.0,False,8.8,6.8,False,True,False,False,False,True,True,2,0,1
0,1.0,False,9.3,9.3,False,False,True,False,False,True,True,2,0,0
1,1.0,False,8.8,4.6,False,False,False,True,False,True,True,1,0,0
1,2.0,True,10.466370558375637,5.9,False,False,False,False,False,True,True,1,0,0
1,1.0,True,16.0,7.8,False,False,False,True,False,True,False,2,0,0
0,1.0,False,13.6,6.0,False,False,True,False,False,False,True,1,0,0
0,1.0,False,14.4,7.214958863126406,True,False,False,False,False,True,False,1,0,0
1,2.0,True,3.1,4.7,False,False,False,False,False,True,True,1,0,0
0,1.0,True,4.2,7.25761523046093,False,False,True,False,True,False,True,1,0,0
1,1.0,False,7.1,6.1,False,False,True,False,False,True,True,2,0,0
1,1.0,True,11.7,7.6,False,True,False,False,False,True,True,1,0,0
1,1.0,False,17.2,9.6,False,False,False,True,True,False,True,1,0,0
1,2.0,True,12.1,8.2,False,False,True,False,False,True,True,1,0,0
0,2.0,False,10.6,7.0,True,False,False,False,False,True,True,1,0,0
0,1.0,False,9.638693467336676,8.6,False,True,False,False,False,True,False,1,0,0
0,1.0,False,2.7,8.1,True,False,False,False,True,False,True,1,0,0
0,2.0,True,26.1,6.7,False,True,False,False,False,True,True,1,0,0
1,1.0,True,12.4,7.9,False,False,False,True,False,True,True,1,0,0
1,2.0,True,10.107699234579005,5.1,True,False,False,False,False,True,True,1,0,0
1,1.0,True,9.2,7.2,False,False,False,True,True,False,True,1,0,0
1,1.0,False,0.0,8.7,False,True,False,False,False,True,False,1,0,0
0,2.0,True,10.7,8.0,False,True,False,False,False,True,True,1,0,0
0,1.0,True,0.0,7.2,False,False,True,False,False,True,True,1,0,1
0,2.0,False,7.9,7.4,False,False,False,False,False,False,True,1,0,0
0,2.0,True,6.7,9.9,False,True,False,False,False,True,True,1,1,0
0,1.0,False,14.8,6.8,False,False,False,True,False,True,True,1,0,0
0,1.0,False,10.4,7.4,False,False,True,False,False,False,False,1,1,0
0,2.0,True,9.2,7.5,False,True,False,False,True,False,False,1,0,0
1,2.0,False,10.193553398058251,7.143064409760401,True,False,False,False,True,False,True,1,0,0
1,1.0,False,9.6,8.7,True,False,False,False,False,True,True,1,0,0
1,2.0,True,14.8,3.5,False,False,False,True,False,True,True,1,0,0
1,1.0,False,12.4,7.8,False,False,False,True,False,True,True,1,0,0
1,1.0,True,8.7,7.5,False,False,True,False,False,True,True,1,0,0
1,2.0,False,8.1,5.2,False,True,False,False,False,True,True,1,0,0
1,2.0,False,8.4,7.8,False,False,False,False,True,False,True,1,0,0
1,1.0,False,19.9,5.2,True,False,False,False,False,False,False,2,0,0
0,2.0,False,3.2,7.7,True,False,False,False,False,True,True,1,0,0
0,2.0,True,12.2,5.3,False,True,False,False,False,True,True,2,0,0
0,1.0,True,13.3,7.5,False,False,True,False,False,True,True,1,0,0
0,2.0,False,0.4,5.6,True,False,False,False,False,True,True,1,0,0
1,2.0,True,16.1,8.9,False,False,False,True,False,True,True,1,0,0
1,1.0,False,5.0,7.8,True,False,False,False,False,False,True,1,1,0
1,1.0,True,14.9,7.3,False,True,False,False,True,False,True,2,0,0
0,1.0,True,1.4,7.0,False,False,True,False,False,True,True,1,0,0
1,2.0,False,15.7,6.4,False,True,False,False,False,True,True,1,0,0
1,2.0,False,11.0,7.5,False,True,False,False,False,True,True,1,0,0
0,1.0,False,16.0,8.8,True,False,False,False,False,True,False,1,0,0
1,2.0,False,11.3,9.0,False,False,False,False,True,False,True,1,0,0
1,1.0,False,5.5,5.2,False,False,False,True,False,True,True,1,0,0
1,2.0,True,13.0,6.7,True,False,False,False,False,False,True,1,0,0
1,1.0,True,5.2,5.8,False,False,False,False,True,False,True,1,1,0
0,1.0,False,9.518105423987791,5.9,False,False,False,True,False,False,True,1,0,0
1,2.0,False,11.7,7.5,False,False,False,True,False,True,False,1,0,0
1,1.0,False,8.4,8.6,True,False,False,False,False,True,True,1,0,0
1,2.0,False,14.7,7.8,False,False,False,True,False,True,True,1,0,0
0,1.0,False,3.2,8.0,False,False,False,True,False,True,True,1,0,0
1,1.0,False,13.4,6.9,False,True,False,False,True,False,True,1,0,0
0,2.0,False,10.228547945205472,6.9,True,False,False,False,False,True,False,1,0,0
0,1.0,False,9.518105423987791,5.3,False,True,False,False,False,False,True,1,0,0
0,1.0,False,12.0,6.6,False,False,False,True,True,False,True,2,0,0
0,1.0,True,11.1,8.0,True,False,False,False,True,False,True,2,0,0
1,1.0,False,7.1,7.180375318066144,False,False,False,False,False,True,False,2,0,0
0,1.0,False,12.2,7.1,False,False,False,False,False,False,True,1,0,0
0,1.0,True,12.3,8.2,True,False,False,False,False,True,True,1,0,0
0,1.0,False,12.6,9.1,False,False,False,True,False,False,True,1,0,0
1,1.0,True,9.518105423987791,7.6,False,True,False,False,True,False,True,1,0,0
0,1.0,False,11.7,6.8,False,False,False,False,False,True,True,1,1,0
1,1.0,False,9.518105423987791,7.3,False,True,False,False,True,False,False,1,0,0
1,2.0,True,15.9,6.0,False,False,False,True,False,True,True,1,0,0
1,1.0,False,9.6,6.0,False,False,False,False,False,True,True,1,0,0
0,2.0,False,10.228547945205472,7.9,False,True,False,False,False,True,True,1,0,0
1,2.0,False,9.1,6.5,False,False,True,False,True,False,False,2,0,0
1,2.0,True,16.0,7.4,False,False,True,False,False,True,True,1,1,0
1,1.0,False,9.8,8.2,False,False,False,False,False,True,True,1,0,1
1,1.0,False,15.1,6.8,False,True,False,False,False,True,True,1,0,0
0,1.0,False,6.7,7.180375318066144,False,False,False,False,False,True,True,1,0,0
1,2.0,True,4.4,3.6,False,True,False,False,False,True,False,1,0,0
0,2.0,False,0.5,8.2,True,False,False,False,True,False,False,2,0,0
0,1.0,False,11.3,4.0,False,False,True,False,False,True,True,1,0,0
1,1.0,False,11.3,7.2,True,False,False,False,False,True,True,1,0,0
0,1.0,False,14.8,8.5,False,True,False,False,False,True,True,1,0,0
0,2.0,False,11.7,7.025869410929733,True,False,False,False,False,True,True,1,0,0
1,1.0,True,3.1,8.0,False,True,False,False,False,True,True,1,0,0
0,2.0,True,10.7,7.6,False,True,False,False,False,True,True,1,0,0
1,1.0,False,22.8,10.6,True,False,False,False,True,False,True,1,0,0
1,1.0,True,9.6,7.6,False,False,False,False,False,True,True,1,0,0
0,1.0,False,9.2,7.9,True,False,False,False,False,True,True,1,0,0
0,1.0,False,7.5,4.6,False,True,False,False,True,False,False,1,0,0
0,1.0,False,6.6,7.8,False,True,False,False,False,True,True,1,0,0
1,1.0,False,0.0,8.5,True,False,False,False,True,False,True,1,0,0
0,2.0,True,13.3,7.7,False,False,False,True,False,True,True,1,0,0
1,1.0,False,9.518105423987791,7.180375318066144,False,False,True,False,True,False,True,2,0,0
0,2.0,True,9.0,10.2,False,False,False,True,True,False,True,1,0,0
0,2.0,False,5.5,8.5,False,True,False,False,False,True,True,1,0,1
0,2.0,False,12.4,7.3,True,False,False,False,True,False,True,1,0,0
0,1.0,False,11.9,7.214958863126406,False,True,False,False,False,False,True,1,0,0
1,2.0,False,10.7,5.1,True,False,False,False,False,True,True,1,0,0
1,2.0,False,9.2,7.1,True,False,False,False,False,True,True,1,0,0
1,2.0,True,7.0,6.4,False,False,False,False,False,True,True,1,0,0
1,1.0,False,14.6,5.0,False,False,True,False,True,False,True,1,0,1
1,1.0,False,13.3,9.3,False,False,True,False,False,True,True,1,0,0
0,2.0,False,17.3,7.4,False,True,False,False,False,True,False,1,0,0
0,1.0,True,15.8,7.7,False,False,False,True,False,True,False,1,0,0
1,2.0,True,10.4,6.7,True,False,False,False,False,True,True,2,0,0
1,1.0,True,11.0,8.4,True,False,False,False,False,True,True,1,0,0
1,2.0,False,14.6,7.7,False,False,False,True,False,False,False,1,0,1
0,1.0,True,0.0,9.0,False,False,False,False,False,True,False,1,0,0
0,1.0,False,14.2,8.7,False,False,False,True,False,True,True,1,0,0
0,2.0,False,12.4,7.1,False,False,True,False,True,False,False,1,1,0
1,1.0,False,10.6,7.9,False,False,False,False,True,False,True,2,0,0
0,2.0,False,6.1,6.5,False,True,False,False,False,True,True,2,0,0
0,2.0,False,21.7,9.6,True,False,False,False,False,True,True,1,0,0
1,1.0,True,2.7,7.342825361512784,False,False,False,False,False,True,True,1,0,0
1,1.0,False,13.3,10.2,False,False,False,False,False,True,True,1,0,0
1,1.0,False,6.1,5.8,False,True,False,False,True,False,True,1,0,0
1,1.0,False,9.6,7.6,False,True,False,False,False,True,False,2,0,0
1,1.0,True,12.8,7.8,False,True,False,False,False,True,False,1,1,0
1,2.0,False,10.4,7.3,True,False,False,False,False,True,True,1,1,0
0,2.0,True,3.6,6.7,False,False,False,True,False,True,True,1,0,0
0,1.0,False,7.5,6.7,True,False,False,False,True,False,True,1,0,0
1,1.0,True,12.6,7.1,False,True,False,False,False,True,True,1,0,0
0,2.0,False,14.4,8.6,False,True,False,False,False,True,True,1,0,0
0,2.0,False,3.8,9.2,False,True,False,False,False,True,True,1,0,0
0,1.0,False,10.6,4.9,False,False,False,True,False,True,False,1,0,0
1,1.0,True,8.4,8.9,False,False,True,False,False,True,True,1,0,0
0,2.0,True,17.8,8.0,False,True,False,False,False,True,True,1,0,0
0,2.0,False,8.9,8.8,False,True,False,False,False,True,True,1,0,0
0,1.0,False,6.5,5.7,False,False,False,False,False,True,True,2,0,0
1,2.0,True,9.6,8.9,False,False,True,False,False,True,True,1,0,0
1,1.0,False,13.2,9.0,False,True,False,False,False,True,True,1,0,0
1,1.0,False,6.7,6.1,True,False,False,False,False,True,True,1,0,0
1,1.0,True,6.8,5.8,False,False,False,False,False,True,True,1,0,0
1,1.0,True,9.638693467336676,9.0,False,False,False,True,False,True,True,1,0,0
1,2.0,False,10.228547945205472,7.8,False,True,False,False,False,True,True,1,1,0
0,1.0,True,9.4,7.205098308184721,False,False,False,True,False,True,True,1,0,0
1,1.0,False,10.2,7.4,False,True,False,False,False,True,True,1,0,0
0,1.0,True,11.7,10.0,False,False,False,True,False,True,True,1,0,0
1,1.0,True,11.4,7.4,False,True,False,False,False,True,True,1,0,0
0,1.0,True,3.1,7.1,False,True,False,False,False,False,True,1,0,0
0,2.0,True,13.9,6.3,False,False,False,False,False,False,False,1,0,0
0,1.0,False,10.1,7.8,False,False,False,False,False,True,True,1,0,0
0,1.0,False,11.6,7.1,True,False,False,False,False,True,False,1,0,0
0,1.0,False,5.0,5.7,False,True,False,False,False,True,True,1,0,0
1,2.0,False,14.3,7.1,False,False,True,False,False,True,True,1,0,0
1,2.0,True,14.1,5.1,False,False,True,False,False,True,True,1,0,0
1,1.0,True,5.7,8.5,False,False,False,True,False,True,True,1,0,0
0,2.0,True,0.0,7.7,True,False,False,False,False,True,True,2,0,0
0,1.0,False,13.4,7.0,False,True,False,False,True,False,False,1,0,0
0,1.0,False,6.4,5.2,False,False,True,False,False,True,True,1,0,0
0,1.0,False,6.6,7.179200940070454,True,False,False,False,False,False,False,1,0,0
1,1.0,False,8.2,4.9,True,False,False,False,False,True,False,0,0,0
1,1.0,False,12.6,5.7,False,True,False,False,False,True,True,1,0,0
1,2.0,False,3.8,5.2,True,False,False,False,False,True,True,1,0,0
1,2.0,False,10.228547945205472,6.2,False,False,True,False,True,False,True,2,0,0
0,1.0,True,2.4,8.8,False,False,False,False,False,False,True,1,0,1
1,2.0,True,10.5,7.3,True,False,False,False,False,True,True,1,0,0
1,1.0,False,9.67504285224546,6.7,False,False,True,False,False,True,True,1,0,0
1,1.0,True,1.0,6.2,True,False,False,False,False,True,True,1,0,0
1,1.0,False,4.4,7.4,False,False,True,False,False,False,True,1,0,0
0,1.0,True,11.0,10.3,False,True,False,False,False,True,True,2,0,0
0,1.0,True,4.8,8.0,True,False,False,False,False,True,True,1,0,0
1,2.0,True,9.1,4.7,True,False,False,False,False,True,True,1,0,0
1,1.0,False,13.8,6.3,False,False,False,True,False,True,False,0,0,0
0,1.0,True,13.1,7.214958863126406,False,False,False,True,False,True,False,1,0,0
0,1.0,True,12.4,8.2,False,False,False,False,False,True,True,2,0,0
0,1.0,True,12.7,9.0,False,False,False,True,False,True,True,1,0,0
0,2.0,True,7.8,8.7,True,False,False,False,False,True,True,1,0,0
0,2.0,True,10.7,7.5,True,False,False,False,False,True,True,2,0,1
1,1.0,False,8.6,5.5,False,False,False,False,False,True,True,1,0,0
1,1.0,False,15.3,5.3,False,True,False,False,False,False,True,1,0,0
1,1.0,True,4.5,7.0,False,False,False,True,False,False,True,1,0,0
0,2.0,True,12.9,5.5,True,False,False,False,False,True,True,1,0,1
1,1.0,True,9.638693467336676,7.7,True,False,False,False,False,True,True,1,0,0
0,1.0,False,3.2,8.2,False,False,True,False,True,False,True,2,0,0
0,2.0,False,8.4,5.7,True,False,False,False,False,True,False,1,0,0
1,2.0,False,8.6,8.0,True,False,False,False,False,True,True,1,0,0
1,1.0,True,10.1,8.0,True,False,False,False,False,True,False,1,0,0
1,1.0,True,8.5,7.2,False,False,True,False,False,True,True,1,0,0
0,1.0,False,9.9,7.9,False,False,True,False,False,True,True,1,0,0
0,1.0,False,10.2,8.0,False,False,True,False,False,False,True,1,0,0
1,2.0,False,8.3,9.9,False,False,False,True,False,True,True,1,0,1
0,1.0,True,9.8,6.1,True,False,False,False,False,True,True,1,0,0
1,1.0,False,6.6,5.9,False,True,False,False,False,True,False,1,1,0
1,2.0,True,10.324493150684935,6.9,False,False,True,False,False,False,True,2,0,0
1,2.0,False,13.1,6.5,False,True,False,False,False,True,False,1,0,0
1,1.0,True,15.8,7.0,True,False,False,False,True,False,True,1,0,0
1,2.0,True,0.1,7.180375318066144,True,False,False,False,False,True,True,1,0,0
0,1.0,False,18.5,10.0,False,False,False,True,False,True,True,1,0,0
0,1.0,False,4.5,5.3,False,True,False,False,False,True,True,1,0,0
0,2.0,False,14.6,9.0,False,False,True,False,False,True,True,1,0,0
1,1.0,False,9.518105423987791,7.3,False,True,False,False,True,False,True,1,0,0
1,2.0,True,0.0,6.5,False,True,False,False,False,True,True,2,0,1
1,2.0,True,10.466370558375637,6.5,False,False,False,False,False,True,True,1,0,0
0,1.0,True,15.9,7.278735632183907,False,True,False,False,False,True,True,2,0,0
0,2.0,False,15.3,7.4,False,False,True,False,False,True,True,1,0,0
0,1.0,False,9.67504285224546,6.4,False,False,False,False,False,True,False,1,0,0
1,1.0,True,16.7,6.4,True,False,False,False,False,True,True,1,0,0
1,1.0,False,8.9,5.7,False,True,False,False,False,True,True,1,0,0
1,2.0,False,4.2,5.9,False,False,True,False,True,False,True,1,0,0
1,1.0,False,5.2,6.6,True,False,False,False,False,False,True,1,0,0
0,1.0,False,10.3,9.9,False,False,False,False,False,True,True,2,0,0
0,1.0,False,18.7,6.4,False,False,True,False,False,True,True,1,0,0
0,1.0,True,3.8,8.4,False,False,False,True,False,True,True,2,0,0
1,2.0,True,8.0,6.1,True,False,False,False,True,False,True,1,0,0
1,1.0,True,5.5,7.2,False,False,True,False,False,True,True,2,0,0
1,1.0,False,5.1,7.3,False,False,True,False,False,True,True,1,0,0
1,2.0,True,15.8,4.8,False,True,False,False,False,True,True,1,1,0
1,1.0,False,6.3,6.8,False,False,True,False,False,False,False,1,0,0
0,1.0,True,7.9,9.8,False,False,True,False,True,False,True,1,0,0
1,1.0,False,5.9,5.7,False,False,False,False,False,True,True,1,0,0
0,1.0,False,7.2,7.7,False,False,True,False,False,False,True,1,1,0
0,2.0,False,10.8,5.9,False,False,True,False,False,True,False,0,1,0
1,1.0,False,14.0,9.0,False,False,False,True,False,False,True,1,0,0
0,1.0,False,9.518105423987791,6.1,False,False,True,False,True,False,False,1,0,0
0,2.0,True,7.6,7.5,True,False,False,False,True,False,True,1,0,0
1,1.0,True,15.9,7.5,False,False,True,False,False,True,True,1,0,0
1,1.0,False,12.1,8.1,True,False,False,False,False,True,False,1,0,0
1,2.0,False,4.5,5.3,True,False,False,False,False,False,True,1,0,0
0,2.0,False,9.4,6.0,False,False,True,False,False,True,True,2,0,1
1,2.0,True,9.7,4.7,False,True,False,False,False,True,False,1,0,0
1,2.0,True,5.3,8.1,False,False,True,False,False,True,False,1,0,0
0,1.0,True,12.4,6.4,False,False,False,True,False,True,True,1,0,0
1,2.0,True,6.6,6.1,False,False,False,True,False,True,False,1,0,0
1,1.0,False,9.638693467336676,8.6,False,True,False,False,False,True,True,1,0,0
0,2.0,False,1.2,6.4,False,False,True,False,False,True,True,1,0,0
1,2.0,True,10.466370558375637,5.5,False,True,False,False,False,True,True,1,0,0
1,2.0,False,16.2,7.8,False,False,False,False,False,True,True,1,0,0
0,2.0,False,12.2,8.5,False,False,False,True,False,True,True,1,0,0
1,1.0,True,11.4,7.4,False,False,False,True,False,True,True,1,0,0
0,2.0,True,14.9,4.8,False,False,False,False,True,False,True,1,0,0
0,1.0,False,6.7,8.7,False,False,False,True,False,True,True,1,0,0
1,1.0,False,4.3,8.6,False,False,False,True,False,True,True,1,0,0
0,1.0,True,6.4,7.5,False,True,False,False,True,False,False,1,0,0
1,1.0,False,9.638693467336676,4.5,False,False,False,True,False,True,True,1,0,0
0,1.0,True,10.0,6.5,False,True,False,False,False,True,True,1,0,0
1,2.0,False,13.0,6.6,False,False,True,False,False,True,False,1,0,0
1,2.0,True,10.9,6.7,False,False,False,True,True,False,True,2,0,0
1,2.0,False,7.2,8.0,False,False,False,False,False,True,True,1,0,0
1,1.0,False,4.0,9.6,False,True,False,False,False,True,True,1,0,0
1,1.0,True,19.7,5.1,False,False,False,False,False,True,True,1,0,0
1,2.0,True,10.4,6.7,True,False,False,False,False,True,True,0,0,0
0,2.0,True,20.7,8.1,False,False,False,True,False,True,True,1,0,0
0,1.0,True,10.5,9.2,False,False,False,True,False,True,True,1,0,0
1,1.0,False,9.3,8.0,True,False,False,False,False,True,False,1,0,0
0,1.0,False,11.1,3.8,True,False,False,False,True,False,True,1,1,0
1,2.0,True,10.9,7.3,True,False,False,False,False,True,False,1,0,0
0,2.0,True,12.4,7.5,False,True,False,False,False,True,True,1,0,0
0,1.0,True,19.0,8.4,True,False,False,False,False,True,False,1,1,0
1,1.0,False,13.2,8.5,False,True,False,False,False,True,False,1,0,0
1,2.0,True,16.1,8.5,False,False,True,False,False,True,True,1,0,1
0,1.0,True,15.1,7.6,False,True,False,False,True,False,True,1,0,0
1,1.0,False,9.420663609387612,9.5,True,False,False,False,True,False,True,1,0,0
0,2.0,False,9.72212065813527,8.5,False,True,False,False,False,True,True,1,0,0
1,1.0,True,12.7,6.8,False,True,False,False,False,False,True,1,0,0
1,1.0,True,14.4,6.3,True,False,False,False,False,True,True,1,0,0
0,2.0,True,14.0,7.0,False,True,False,False,False,True,True,1,0,0
0,1.0,True,9.3,7.180375318066144,True,False,False,False,False,True,True,1,0,0
1,1.0,False,5.2,7.25761523046093,True,False,False,False,False,True,True,1,0,0
1,1.0,False,21.7,8.7,True,False,False,False,True,False,True,1,0,0
1,2.0,False,5.8,9.8,False,False,False,True,False,True,False,1,0,0
1,2.0,True,13.2,6.5,False,False,False,True,False,False,True,1,1,0
0,2.0,True,6.9,6.6,False,True,False,False,False,True,True,1,0,1
1,1.0,True,13.9,4.5,False,False,False,True,False,True,True,1,0,0
0,1.0,True,9.518105423987791,5.2,False,False,True,False,False,True,True,2,0,0
0,2.0,True,16.8,5.8,False,False,False,True,False,True,False,1,0,0
1,2.0,False,17.5,7.2,False,True,False,False,True,False,True,0,0,0
1,1.0,True,6.1,7.180375318066144,False,False,False,True,False,True,True,2,0,0
1,2.0,False,18.9,5.6,True,False,False,False,False,True,False,1,1,0
1,1.0,True,9.3,7.205098308184721,False,False,False,False,True,False,True,1,0,0
0,1.0,True,10.3,7.1,False,False,False,False,False,True,True,1,0,0
0,1.0,False,6.1,5.8,False,False,False,False,False,True,True,2,0,1
0,2.0,False,13.2,8.5,True,False,False,False,False,True,True,1,0,0
1,1.0,True,16.3,7.221315955434083,False,True,False,False,False,True,True,1,0,0
0,2.0,True,11.6,6.3,True,False,False,False,False,True,True,1,0,0
1,1.0,False,9.518105423987791,6.5,False,True,False,False,True,False,False,1,0,0
0,1.0,False,16.5,8.3,True,False,False,False,False,True,True,1,0,0
1,1.0,False,7.3,6.8,False,False,False,False,False,True,True,1,0,0
0,1.0,False,6.7,5.0,False,False,False,False,False,True,True,1,0,0
0,1.0,False,11.8,8.4,False,True,False,False,False,True,False,1,0,0
1,1.0,False,4.9,6.4,False,True,False,False,False,True,True,2,0,0
0,2.0,False,8.3,7.5,False,False,False,True,False,True,True,2,0,0
1,1.0,True,17.0,7.5,False,True,False,False,True,False,False,1,1,0
1,1.0,False,10.8,7.1,False,False,False,False,False,True,True,2,0,1
0,1.0,False,9.67504285224546,8.8,True,False,False,False,False,True,True,1,0,0
0,1.0,False,4.8,6.0,False,True,False,False,False,True,True,1,0,0
1,2.0,True,16.7,7.7,True,False,False,False,False,True,True,1,0,0
0,2.0,False,10.228547945205472,7.3,False,True,False,False,False,True,True,1,0,0
1,1.0,True,14.1,9.0,False,True,False,False,False,True,True,2,0,0
0,1.0,True,10.7,7.6,False,True,False,False,True,False,True,1,1,0
1,2.0,True,13.3,8.2,False,False,False,False,False,True,True,1,0,0
0,2.0,False,2.6,8.6,False,True,False,False,False,True,True,1,0,0
0,2.0,True,11.4,8.3,True,False,False,False,True,False,False,2,0,1
1,1.0,True,9.420663609387612,8.4,False,False,True,False,True,False,True,2,0,0
1,1.0,False,6.2,7.9,False,False,False,True,False,False,True,1,0,0
1,2.0,False,10.1,7.7,True,False,False,False,True,False,True,1,0,0
1,1.0,True,0.0,7.205098308184721,False,True,False,False,False,True,False,1,0,0
0,1.0,False,4.5,9.0,True,False,False,False,False,True,True,1,0,0
1,2.0,False,8.2,9.0,False,True,False,False,True,False,True,1,0,0
1,2.0,True,14.4,6.1,False,True,False,False,False,True,True,1,0,0
0,2.0,False,9.4,6.5,False,True,False,False,False,True,True,2,0,0
1,2.0,False,15.2,9.1,True,False,False,False,True,False,True,1,0,1
1,2.0,False,9.7,7.190138248847928,False,False,False,True,False,True,True,2,0,0
1,2.0,False,8.1,10.7,True,False,False,False,False,True,True,1,0,0
0,2.0,False,14.0,6.3,False,True,False,False,False,True,True,1,0,0
0,1.0,False,10.3,8.7,True,False,False,False,False,False,True,1,0,0
0,1.0,False,8.5,8.1,False,False,False,False,False,True,True,1,0,0
1,1.0,True,8.7,10.5,False,False,False,True,False,True,True,1,0,0
1,1.0,True,12.4,8.6,True,False,False,False,False,True,False,2,0,0
0,2.0,False,13.1,7.6,False,False,False,False,False,True,True,2,0,0
1,1.0,False,9.518105423987791,7.0,False,False,True,False,True,False,True,1,0,0
1,2.0,True,10.228547945205472,6.6,True,False,False,False,False,True,True,1,0,0
0,1.0,False,9.3,7.2,False,False,True,False,False,True,True,1,0,1
0,2.0,False,20.7,6.1,False,False,False,False,False,True,True,1,0,0
1,1.0,False,2.7,6.8,False,True,False,False,False,True,True,1,0,0
0,2.0,True,8.9,8.7,False,False,True,False,False,True,True,1,1,0
1,2.0,False,18.1,7.4,False,True,False,False,True,False,False,1,0,0
0,1.0,True,7.6,6.5,False,True,False,False,False,True,True,1,0,0
1,2.0,True,7.6,7.2,True,False,False,False,False,True,True,1,0,0
1,1.0,True,12.0,6.2,False,False,False,False,True,False,True,1,0,0
1,1.0,False,7.9,6.2,False,False,False,True,False,True,True,1,0,0
1,1.0,False,2.0,7.7,False,False,False,False,False,True,False,1,0,0
1,2.0,False,10.228547945205472,6.6,False,False,True,False,False,True,True,1,0,0
1,1.0,True,11.5,7.8,False,False,True,False,False,True,True,1,0,0
0,1.0,True,5.6,9.0,False,False,True,False,False,True,True,1,0,0
0,2.0,True,17.2,5.9,False,False,False,True,False,True,True,1,0,0
0,1.0,True,7.1,5.2,False,False,False,True,False,False,True,1,0,0
1,1.0,False,4.9,4.9,False,True,False,False,True,False,True,1,0,0
0,1.0,True,11.5,8.4,False,True,False,False,False,True,True,2,0,0
1,2.0,True,10.7,9.1,False,False,True,False,True,False,True,1,0,0
0,1.0,True,9.9,5.2,False,True,False,False,True,False,False,2,0,0
1,1.0,True,3.5,8.5,True,False,False,False,False,True,True,1,0,0
0,2.0,True,11.4,4.9,False,False,True,False,True,False,True,1,0,0
1,1.0,False,0.0,8.4,False,False,True,False,True,False,True,0,1,0
0,1.0,False,14.6,5.5,False,False,True,False,False,True,True,1,0,0
0,1.0,True,1.6,6.8,True,False,False,False,False,True,True,1,0,0
0,2.0,True,6.3,7.00597413262168,False,False,True,False,False,True,True,1,0,0
0,2.0,True,6.7,8.5,False,True,False,False,True,False,True,1,0,0
1,2.0,False,10.3,9.1,False,True,False,False,True,False,True,1,0,0
0,2.0,False,5.0,9.7,False,True,False,False,False,True,True,1,1,0
0,1.0,False,9.5,7.5,False,False,False,True,False,False,True,1,0,1
1,2.0,True,6.0,7.5,False,False,True,False,False,True,False,1,0,1
1,1.0,True,3.8,8.7,True,False,False,False,True,False,True,2,0,0
0,1.0,False,5.3,6.8,False,False,True,False,False,True,True,1,0,0
0,2.0,True,4.7,9.6,False,True,False,False,False,True,True,1,0,0
0,1.0,False,15.6,8.1,False,False,False,True,False,True,False,1,0,0
0,1.0,True,7.9,6.3,False,False,False,False,False,True,True,1,0,0
1,1.0,True,3.2,7.4,True,False,False,False,False,True,True,2,0,0
1,1.0,True,10.4,6.7,False,False,True,False,False,False,True,1,0,1
1,1.0,False,12.9,6.6,False,False,True,False,True,False,True,1,0,0
1,1.0,True,18.3,6.6,False,False,True,False,False,True,True,1,0,0
1,1.0,False,18.6,5.9,False,False,True,False,True,False,True,1,0,0
0,2.0,True,5.1,9.5,False,False,True,False,False,True,False,1,1,0
0,1.0,False,10.8,8.3,False,False,False,True,False,True,True,1,0,0
1,1.0,False,15.7,8.3,False,False,True,False,False,True,True,1,0,0
1,1.0,False,14.2,7.6,False,False,False,False,False,True,False,1,0,0
0,1.0,True,15.5,7.278735632183907,False,True,False,False,False,True,True,1,0,0
1,1.0,False,13.6,6.1,False,False,False,True,False,True,True,1,0,0
0,1.0,True,10.4,7.2,True,False,False,False,False,True,True,1,0,0
1,1.0,True,13.4,7.5,True,False,False,False,False,True,True,1,0,0
1,1.0,False,11.8,7.1,True,False,False,False,False,False,True,2,0,0
0,1.0,False,11.7,7.9,False,True,False,False,True,False,True,1,0,0
1,1.0,True,7.8,7.6,False,False,False,False,True,False,False,1,0,0
1,2.0,True,4.2,7.1,False,True,False,False,False,True,True,1,0,1
0,1.0,True,6.7,8.1,False,False,False,True,False,True,False,1,0,1
1,1.0,True,14.6,8.9,False,False,False,False,False,False,True,2,0,0
1,1.0,True,8.0,7.2,True,False,False,False,True,False,True,1,0,1
1,1.0,False,3.6,6.6,False,False,True,False,True,False,True,1,0,0
1,2.0,True,2.4,7.4,False,True,False,False,False,True,True,1,0,0
